,2016,0.00
29081,2016,50.00
29083,2016,46.12
29085,2016,44.88
29087,2016,44.90
29089,2016,48.35
29091,2016,58.38
29093,2016,53.45
29095,2016,46.43
29097,2016,62.02
29099,2016,54.31
29101,2016,56.15
29103,2016,39.83
29105,2016,54.79
29107,2016,52.17
29109,2016,53.46
29111,2016,48.28
29113,2016,54.62
29115,2016,47.34
29117,2016,48.60
29119,2016,50.33
29121,2016,52.44
29123,2016,47.65
29125,2016,47.95
29127,2016,41.83
29129,2016,47.37
29131,2016,51.67
29133,2016,28.91
29135,2016,53.67
29137,2016,45.88
29139,2016,48.51
29141,2016,47.12
29143,2016,33.46
29145,2016,54.99
29147,2016,56.11
29149,2016,45.02
29151,2016,49.54
29153,2016,56.78
29155,2016,28.84
29157,2016,49.44
29159,2016,53.49
29161,2016,58.86
29163,2016,40.98
29165,2016,52.09
29167,2016,52.73
29169,2016,52.87
29171,2016,49.54
29173,2016,40.87
29175,2016,52.01
29177,2016,49.49
29179,2016,46.72
29181,2016,47.26
29183,2016,54.32
29185,2016,46.99
29186,2016,47.67
29187,2016,53.00
29189,2016,44.01
29195,2016,45.43
29197,2016,47.22
