,2016,0.00
29075,2016,0.28
29077,2016,0.30
29079,2016,0.46
29081,2016,0.55
29083,2016,0.30
29085,2016,0.56
29087,2016,0.28
29089,2016,0.34
29091,2016,0.21
29093,2016,0.37
29095,2016,0.36
29097,2016,0.34
29099,2016,0.33
29101,2016,0.55
29103,2016,0.28
29105,2016,0.43
29107,2016,0.57
29109,2016,0.46
29111,2016,0.12
29113,2016,0.27
29115,2016,0.66
29117,2016,0.70
29119,2016,0.34
29121,2016,0.28
29123,2016,0.36
29125,2016,0.42
29127,2016,0.26
29129,2016,0.66
29131,2016,0.51
29133,2016,0.27
29135,2016,0.51
29137,2016,0.31
29139,2016,0.25
29141,2016,0.29
29143,2016,0.16
29145,2016,0.23
29147,2016,0.82
29149,2016,0.22
29151,2016,0.48
29153,2016,0.82
29155,2016,0.35
29157,2016,0.41
29159,2016,0.61
29161,2016,0.38
29163,2016,0.41
29165,2016,0.31
29167,2016,0.31
29169,2016,0.36
29171,2016,1.03
29173,2016,0.15
29175,2016,0.31
29177,2016,0.37
29179,2016,0.18
29181,2016,0.31
29183,2016,0.30
29185,2016,0.26
29186,2016,0.53
29187,2016,0.47
29189,2016,0.40
29195,2016,0.47
29197,2016,0.54
29199,2016,0.73
29201,2016,0.26
29203,2016,0.20
29205,2016,0.51
29207,2016,0.19
29209,2016,0.27
29211,2016,0.50
29213,2016,0.23
29215,2016,0.54
29217,2016,0.54
29219,2016,0.08
29221,2016,0.46
29223,2016,0.20
29225,2016,0.29
29227,2016,0.42
29229,2016,0.17
29510,2016,0.48
30001,2016,3.66
30003,2016,1.56
30005,2016,2.66
30007,2016,3.04
30009,2016,1.45
30011,2016,1.99
30013,2016,2.12
30015,2016,3.11
30017,2016,2.07
30019,2016,1.34
30021,2016,2.17
30023,2016,1.33
30025,2016,1.75
30027,2016,2.22
30029,2016,1.51
30031,2016,2.75
30033,2016,1.13
30035,2016,1.90
30037,2016,0.78
30039,2016,2.13
30041,2016,2.83
30043,2016,1.49
30045,2016,3.35
30047,2016,1.99
30049,2016,2.52
30051,2016,3.75
30053,2016,1.50
30055,2016,0.20
30057,2016,2.43
30059,2016,1.79
30061,2016,2.94
30063,2016,2.18
30065,2016,1.44
30067,2016,1.95
30069,2016,1.48
30071,2016,1.57
30073,2016,2.50
30075,2016,2.13
30077,2016,1.69
30079,2016,3.06
30081,2016,1.79
30083,2016,1.54
30085,2016,1.59
30087,2016,1.28
30089,2016,1.73
30091,2016,3.01
30093,2016,2.18
30095,2016,1.60
30097,2016,1.29
30099,2016,2.13
30101,2016,2.91
30103,2016,2.75
30105,2016,2.46
30107,2016,2.36
30109,2016,0.99
30111,2016,2.11
32,2016,0.09
32001,2016,0.07
32003,2016,0.06
32005,2016,0.02
32007,2016,0.25
32009,2016,1.35
32013,2016,0.23
32019,2016,0.07
32023,2016,0.40
32031,2016,0.08
32033,2016,0.69
32510,2016,0.12
33,2016,10.96
33001,2016,11.11
33003,2016,10.09
33005,2016,11.06
33007,2016,9.52
33009,2016,11.17
33011,2016,11.40
33013,2016,11.49
33015,2016,10.45
33017,2016,11.10
33019,2016,10.07
35001,2016,3.77
35003,2016,2.39
35005,2016,2.64
35006,2016,3.40
35007,2016,2.33
35009,2016,2.30
35011,2016,2.01
35013,2016,3.61
35015,2016,2.17
35017,2016,2.66
35019,2016,6.36
35021,2016,3.75
35023,2016,1.37
35025,2016,2.40
35027,2016,2.39
35028,2016,5.67
35029,2016,3.23
35031,2016,9.72
35033,2016,5.47
35035,2016,2.91
35037,2016,3.73
35039,2016,5.17
35041,2016,3.65
35043,2016,2.56
35045,2016,3.35
35047,2016,4.26
35049,2016,3.90
35051,2016,2.20
35053,2016,4.38
35055,2016,4.89
35057,2016,2.43
35059,2016,4.04
35061,2016,2.94
37,2016,0.34
37001,2016,0.26
37003,2016,0.35
37005,2016,0.37
37007,2016,0.41
37009,2016,0.56
37011,2016,0.68
37013,2016,0.24
37017,2016,0.20
37019,2016,0.37
37021,2016,0.42
37023,2016,0.41
37025,2016,0.29
37027,2016,0.44
37029,2016,0.41
37031,2016,0.40
37033,2016,0.25
37035,2016,0.31
37037,2016,0.45
37039,2016,0.26
37041,2016,0.06
37043,2016,0.27
37045,2016,0.18
37047,2016,0.28
37049,2016,0.37
37051,2016,0.40
37053,2016,0.50
37055,2016,0.19
37057,2016,0.37
