,2016,0.00
20195,2016,14.84
20197,2016,14.68
20199,2016,8.45
20201,2016,15.68
20205,2016,16.62
20207,2016,14.04
20209,2016,13.35
20601,2016,13.25
21,2016,16.36
21001,2016,9.40
21003,2016,10.68
21005,2016,15.29
21007,2016,9.09
21009,2016,14.10
21011,2016,7.69
21013,2016,11.82
21015,2016,13.44
21017,2016,16.08
21019,2016,11.05
21021,2016,19.57
21023,2016,9.33
21025,2016,9.76
21027,2016,15.08
21029,2016,13.51
21031,2016,15.88
21033,2016,12.54
21035,2016,17.43
21037,2016,14.74
21039,2016,13.43
21041,2016,7.79
21043,2016,10.79
21045,2016,9.07
21047,2016,17.03
21049,2016,15.74
21051,2016,9.52
21053,2016,12.19
21055,2016,14.27
21057,2016,17.39
21059,2016,22.27
21061,2016,14.99
21063,2016,7.69
21065,2016,13.50
21067,2016,22.31
21069,2016,10.42
21071,2016,12.41
21073,2016,20.16
21075,2016,8.86
21077,2016,8.62
21079,2016,13.01
21081,2016,9.91
21083,2016,11.24
21085,2016,18.83
21087,2016,15.12
21089,2016,8.79
21091,2016,17.80
21093,2016,18.19
21095,2016,21.62
21097,2016,13.64
21099,2016,11.99
21101,2016,13.28
21103,2016,12.90
21105,2016,7.19
21107,2016,18.15
21109,2016,7.96
21111,2016,23.49
21113,2016,18.30
21115,2016,11.56
21117,2016,14.76
21119,2016,13.33
21121,2016,11.16
21123,2016,14.97
21125,2016,13.28
21127,2016,8.93
21129,2016,10.04
21131,2016,12.91
21133,2016,9.24
21135,2016,12.41
21137,2016,14.93
21139,2016,9.18
21141,2016,15.76
21143,2016,15.75
21145,2016,14.30
21147,2016,9.84
21149,2016,12.73
21151,2016,15.61
21153,2016,14.45
21155,2016,14.39
21157,2016,13.72
21159,2016,8.92
21161,2016,11.50
21163,2016,12.78
21165,2016,8.41
21167,2016,12.76
21169,2016,13.01
21171,2016,10.24
21173,2016,11.73
21175,2016,6.10
21177,2016,14.49
21179,2016,17.37
21181,2016,13.10
21183,2016,13.33
21185,2016,22.22
21187,2016,11.05
21189,2016,8.92
21191,2016,6.56
21193,2016,10.63
21195,2016,13.00
21197,2016,8.22
21199,2016,11.63
21201,2016,9.26
21203,2016,14.23
21205,2016,12.75
21207,2016,12.47
21209,2016,16.38
21211,2016,19.26
21213,2016,13.98
21215,2016,14.69
21217,2016,14.75
21219,2016,12.13
21221,2016,15.77
21223,2016,7.62
21225,2016,13.39
21227,2016,19.28
21229,2016,19.13
21231,2016,10.03
21233,2016,11.91
21235,2016,14.00
21237,2016,9.38
21239,2016,19.53
22,2016,11.23
22001,2016,10.59
22003,2016,6.71
22005,2016,10.43
22007,2016,10.58
22009,2016,7.63
22011,2016,9.75
22013,2016,7.77
22015,2016,9.20
22017,2016,10.68
22019,2016,11.31
22021,2016,6.96
22023,2016,9.44
22025,2016,7.75
22027,2016,12.41
22029,2016,10.03
22031,2016,8.15
22033,2016,13.86
22035,2016,8.20
22037,2016,8.74
22039,2016,8.60
22041,2016,7.83
22043,2016,8.35
22045,2016,11.21
22047,2016,10.12
22049,2016,8.38
22051,2016,13.37
22053,2016,12.70
22055,2016,12.14
22057,2016,12.94
22059,2016,8.97
22061,2016,13.08
22063,2016,6.88
22065,2016,8.61
22067,2016,8.14
22069,2016,12.06
22071,2016,20.95
22073,2016,11.18
22075,2016,9.66
22077,2016,11.35
22079,2016,10.18
22081,2016,8.02
22083,2016,6.55
22085,2016,7.25
22087,2016,6.48
22089,2016,10.68
22091,2016,4.63
22093,2016,10.16
22095,2016,11.20
22097,2016,9.30
22099,2016,9.42
22101,2016,10.17
22103,2016,11.57
22105,2016,8.57
22107,2016,13.21
22109,2016,10.84
22111,2016,6.51
22113,2016,9.09
22115,2016,8.81
22117,2016,7.48
22119,2016,7.15
22121,2016,10.46
22123,2016,8.20
22125,2016,12.80
22127,2016,10.37
23,2016,8.01
23001,2016,8.56
23003,2016,10.68
23005,2016,10.47
23007,2016,11.04
23009,2016,7.06
23011,2016,5.91
23013,2016,6.59
23015,2016,6.64
23017,2016,7.87
23019,2016,6.34
23021,2016,3.86
23023,2016,11.11
23025,2016,5.74
23027,2016,7.55
23029,2016,7.61
23031,2016,7.41
24001,2016,0.82
24003,2016,0.71
24005,2016,0.54
24009,2016,0.83
24011,2016,0.39
24013,2016,0.58
24015,2016,0.52
24017,2016,0.86
24019,2016,0.52
24021,2016,0.71
24023,2016,0.62
24025,2016,0.57
24027,2016,0.75
24029,2016,0.70
24031,2016,0.95
24033,2016,1.14
24035,2016,0.54
24037,2016,0.75
24039,2016,0.31
24041,2016,0.65
24043,2016,0.75
24045,2016,0.39
24047,2016,0.40
24510,2016,1.05
25,2016,17.85
25001,2016,15.72
25003,2016,19.09
25005,2016,16.29
25007,2016,14.86
25009,2016,16.69
25011,2016,17.58
25013,2016,15.47
25015,2016,16.54
25017,2016,19.25
25019,2016,17.76
25021,2016,19.98
25023,2016,15.69
25025,2016,21.40
25027,2016,17.51
26,2016,9.32
26001,2016,6.44
26003,2016,7.79
26005,2016,9.72
26007,2016,7.45
26009,2016,8.69
26011,2016,8.00
26013,2016,9.11
26015,2016,8.28
26017,2016,9.06
26019,2016,8.39
26021,2016,10.56
26023,2016,7.95
26025,2016,8.98
26027,2016,7.77
26029,2016,9.15
26031,2016,7.81
26033,2016,8.75
26035,2016,7.88
26037,2016,10.07
26039,2016,8.36
26041,2016,8.80
26043,2016,8.03
26045,2016,10.46
26047,2016,10.61
26049,2016,9.05
26051,2016,7.80
26053,2016,10.05
26055,2016,10.86
26057,2016,7.91
26059,2016,7.34
26061,2016,9.95
26063,2016,9.45
26065,2016,11.07
26067,2016,8.36
26069,2016,8.64
26071,2016,5.61
26073,2016,11.39
26075,2016,9.31
26077,2016,11.71
26079,2016,7.62
26081,2016,11.53
26083,2016,11.49
26085,2016,6.23
26087,2016,7.11
26089,2016,11.15
26091,2016,7.14
26093,2016,8.55
26095,2016,7.08
26097,2016,8.68
26099,2016,8.17
26101,2016,7.50
26103,2016,9.00
26105,2016,9.13
26107,2016,9.11
26109,2016,9.33
26111,2016,10.70
26113,2016,8.16
26115,2016,6.48
26117,2016,7.61
26119,2016,7.56
26121,2016,10.12
26123,2016,7.10
26125,2016,9.68
26127,2016,7.34
26129,2016,6.96
26131,2016,8.70
26133,2016,6.95
26135,2016,6.02
26137,2016,7.95
26139,2016,12.02
26141,2016,9.97
26143,2016,9.06
26145,2016,8.92
26147,2016,7.10
26149,2016,7.64
26151,2016,7.75
26153,2016,6.98
26155,2016,8.77
26157,2016,7.44
26159,2016,9.94
26161,2016,11.05
26163,2016,8.40
26165,2016,6.79
27,2016,36.16
28,2016,5.13
28001,2016,6.62
28003,2016,5.93
28005,2016,3.44
28007,2016,5.05
28009,2016,3.89
28011,2016,6.42
28013,2016,3.49
28015,2016,4.15
28017,2016,5.04
28019,2016,4.19
28021,2016,6.23
28023,2016,4.36
28025,2016,5.01
28027,2016,5.76
28029,2016,4.13
28031,2016,2.55
28033,2016,5.71
28035,2016,5.11
28037,2016,3.66
28039,2016,4.36
28041,2016,4.61
28043,2016,4.53
28045,2016,5.04
28047,2016,5.60
28049,2016,7.33
28051,2016,3.85
28053,2016,5.79
28055,2016,4.71
28057,2016,4.50
28059,2016,5.67
28061,2016,2.00
28063,2016,6.67
28065,2016,4.04
28067,2016,2.52
28069,2016,4.91
28071,2016,9.70
28073,2016,4.86
28075,2016,6.19
28077,2016,4.71
28079,2016,3.58
28081,2016,5.39
28083,2016,4.57
28085,2016,5.76
